gene	TSP14__capillary endothelial cell	TSP14__CD4-positive, alpha-beta T cell	TSP14__CD8-positive, alpha-beta T cell	TSP14__endothelial cell	TSP14__endothelial cell of artery	TSP14__fibroblast	TSP14__macrophage	TSP14__mast cell	TSP14__natural killer cell	TSP14__neutrophil	TSP14__pericyte	TSP14__smooth muscle cell	TSP14__vein endothelial cell
ACBD3	8.07825861772869	6.57794874396277	28.3774942040174	44.9473026780903	0.281608591025162	67.5528977586843	44.0501385606961	0	0	0	88.2844264526443	9.19932268382813	57.2247648256943
ACBD4	0	0	0	0	0	23.3530984813365	1.53563413961457	0	0	0	8.32396519987256	19.2919525767284	0
ACBD5	405.001156115585	4.0632237420201	0	27.4462652311686	0	37.9264404837955	87.8850391817955	0	0	0	25.5975808473978	0.229879051036615	0
ACBD6	0	108.31203068307	0	80.6329681394158	0	56.973568187366	42.2442278757904	0	0	3214.42920033759	126.892822695481	205.824892316003	0
ACCS	0.185186914662005	0	0	24.8844710044779	0	9.77327712234643	24.9875947048445	0	0	0	23.7931945068483	19.6503629240949	196.032536247432
ACD	0	0	0	30.2172853158287	0	26.6769750549039	3.05092434907008	33.0926295555488	76.1754260048227	0	43.9866196151819	0.361101031731101	0
ACE	0	0	0	26.9671844335032	0	14.8845714771978	32.7218512581976	0	0	0	0	0.83833891809099	0
ACE2	0	0	0	0	285.682960197128	56.2233977943341	0.0317394562143829	0	0	0	0.894732285766118	0	0
ACER2	0	0	25.9762168464175	0	0	0.313815574558388	0	0	0	0	0	0	0
ACER3	36.185354398225	51.723493512987	66.8345808803787	25.3652286729191	0	28.0055780067548	158.841761844691	265.106920798763	0	0	74.1739464505865	0	0
ACIN1	0.391290554633266	100.789125394483	43.6307711859936	43.1423213409857	202.6970635326	86.7460183176961	231.107569530521	6.91122387091679	0	0	84.3602360457525	46.5961680873563	0
ACLY	222.061167450531	21.074909353948	71.4693917942331	163.938503938333	0	101.440783524032	122.188393590545	208.264879227671	0	0	134.501037299334	99.9195384287629	310.370788771601
ACO1	130.798143192539	0	0	30.7510536901264	0	50.8826466297094	74.2804728596732	105.305837769969	0	0	78.206370675846	13.5482315711219	0
ACO2	434.620574043107	15.225765050016	0	5.28610370067968	177.616289972628	54.459832715672	6.56351205868498	422.512700179948	245.452793102389	0	178.882035947883	89.3314838611959	17.4463051939745
ACOT1	0	0.456779283990728	13.4598086790913	2.61631766517829	0	18.9141259446113	29.5450145306711	56.3166036385589	0	0	54.5667925128845	64.2262034442095	0
ACOT11	0	0	0	0	0	0.0191916828615084	3.39766073287823	0	0	0	28.1848959691612	0	0
ACOT13	296.410787916067	0	129.70274416482	14.5579417334584	0	54.7963621550962	37.9121580488383	10.0935257015267	259.95231082973	0	32.8482548628729	52.6784923920897	0
ACOT2	0	22.0061486071985	103.673323241055	9.82498402410218	0	39.6649447117742	45.1836004091191	155.557119752502	0	0	132.829343855881	58.6025459630419	0
ACOT4	0	0	0	0.0617583817368759	0	22.8329829451257	0	0	0	0	6.11165295290483	0	0
ACOT7	0	0	0	0	0	0	0	86.7251156655392	0	0	43.133808223224	67.1027942616804	0
ACOT8	0	0	0.065578352595281	9.17780654285699	221.672373975383	16.2757629448815	0	183.68740604597	0	0	55.1401507614677	105.375668509844	0
ACOT9	0	105.003539203648	120.549588474342	47.8791808062758	0	102.024531292317	161.685276279527	108.233179268316	114.982447575806	1851.85923115492	160.607504874532	107.711477547254	326.813289916335
ACOX1	238.133735882597	59.5596782690758	0.494874533199581	32.824759927556	0	104.494204997582	89.1980900088816	0.136130058930655	0	0	44.0577328921475	82.4778682710605	0
ACOX2	0	0	0	0	0	94.7371641090331	1.05189378808858	0	0	0	81.9379549846693	0	0
ACOX3	0	27.0726995539428	0	0	0	35.3972707601157	51.5946832570003	0	0	0	6.4994000103743	0	0
ACP1	164.420468074869	178.534225655255	294.990446671471	207.280374676104	229.071792374834	142.502364689624	57.3850582500388	165.236841058622	148.147465371343	0	164.648691174624	237.379397282645	0
ACP2	0	0.193884088889141	0	66.8095483003851	0	40.3008254904907	49.0139272895037	0	0	0	0	39.8750267397124	0
ACP5	0.462808716693051	2.83653396130813	3.11956928994633	13.3486848575231	0	0.289948001010859	101.334661050853	0.122444514254045	2.41122962307062	0	0.0956099449827238	0.627345775523671	3.30165664019751
ACP6	0	90.3937596924209	0	0	0	0.0489136188159551	0	0	0	0	0	4.12530309818756	0
ACRBP	0	0	0	0	0	7.44509287147121	3.72891377098328	0	0	0	0	0	0
ACSBG1	0	0	0.942418719191165	0	0	0.341274522496138	0.206567426286065	0.678693969692252	0	0	0.515043593950077	0.700471608242538	1.47410457489754
ACSF2	0	0	74.9802933889845	44.4310127981223	0	6.43876881963438	0.816333756902697	172.850238766968	0	0	0	0	0
ACSF3	0	44.2046000432216	103.144659153026	38.0923081806556	96.3182284419175	50.5155176731883	109.63872295828	218.721336939208	0	0	51.66837359585	74.861502156678	302.386554462986
ACSL1	0	0.249252403613552	121.623669550275	32.5551004749116	0	174.711935544992	523.114637492415	107.974058670153	0	2816.24110309887	33.2197296471539	46.9367761752211	0
ACSL3	200.156748195198	245.928032483587	81.410949338267	117.685787675092	77.6545917177409	78.5248952341896	219.94125429281	0	0	0	152.565988884612	142.29856944502	0
ACSL4	0	0	21.5359606163205	104.943305059388	258.371179536325	39.0558344160997	3.6577941640445	237.882528040186	0	0	17.9624596190401	53.1510922812135	0
ACSL5	0	110.093714064008	212.978333538688	230.989574864425	29.3299387318414	83.158682399191	28.0328458342339	0.862362328355234	149.356493167595	0	0	0	355.166260037118
ACSL6	0	49.795506512379	0	0.12389502056762	0	3.98478118942986	0	0	0	0	0.0449968523532245	0	0
ACSM1	0	0.0505880295867734	0	1.36071852822818	0	19.0926769556236	0	0	0	0	0	0	0
ACSM3	0	0	76.1992027735781	51.8089928288521	0	53.7828904944106	0	0	0	0	0	10.4945845670077	0
ACSM5	0	0	0	0	0	18.839530171771	13.9717400009846	0	0	0	0.0381095285332425	42.6069106192342	0
ACSS1	0	0	0	27.6493218608517	0	31.7523610377292	9.90803894994233	208.501384233101	33.005451314511	0	79.8450564823194	0	0
ACSS2	0	0	0	72.8773214685219	3.06578870659817	55.1567740389934	120.167574347776	316.054971923802	0	0	74.32595918124	81.486516389373	0
ACSS3	0	0	0	0	0	23.9491428673263	61.626641064569	0	0	0	0.327204501050774	0	0
ACTA2	0	0	0	39.6674576683794	0	169.365784007011	0	0	0	0	1903.86044077927	1983.77673098685	0
ACTB	1681.30176060795	2526.95155433693	2837.22333848493	1631.7941588704	1303.85257349984	1515.8276044787	2331.79081904283	2169.88025087334	2645.95103507732	7429.71518943751	2164.09848213097	2450.27184385048	1357.9766487208
ACTC1	0	0	0	0	0	0	0	0	0	0	168.914795277679	409.234780971613	0
ACTG1	994.131596339038	958.425282402421	1418.43349942825	1427.43546416817	897.893849426012	962.884273990827	1267.67704478978	479.268671389165	1896.90335491075	2334.79660383471	1600.19573058644	1824.39055848881	1223.91783960745
ACTG2	0	0	0	0	0	0	0	0	0	0	569.639421301046	425.214674031662	0
ACTL6A	351.107060743142	68.1593862742231	0	53.7938750438414	0	105.997747356356	42.9361212539893	0	118.126171726852	0	156.538579683032	87.2331061019392	0
ACTN1	74.3342588709204	0.175241982600808	2.61065171787791	429.275450259613	480.691964205151	35.8284195754364	411.808663741536	0.407690979108126	337.874152298159	0	533.034498408564	982.667608889158	489.664754405848
ACTN2	0	0.0981679400565058	0.105328750373018	0	0	1.81013230125659	0	0	0	96.4001476314004	19.1435527574142	0	0
ACTN4	465.208616065071	68.6889761585745	47.3311275344643	231.229120290913	249.073654715692	49.7852027827938	72.5254758953515	279.315936765613	0	756.398766953164	501.429485681751	506.659794064061	0.369542501601154
ACTR10	0	83.6816012676613	182.781377931512	204.513851089377	0	278.997168662104	107.10406841219	529.047871920758	0	0	194.67755064479	345.27482303415	25.140596301973
ACTR1A	352.028424770489	0	151.995394450802	90.1164254896327	162.43415513675	142.867917131499	94.2167396295166	9.1935368553613	0	0	157.028175800296	189.409937465534	0
ACTR1B	3.93422439677422	38.2209741339117	72.4418204505988	62.3512058326663	153.994844718972	15.8111546124683	176.420142064868	3.0366052235737	155.080484140475	0	20.2527077755108	43.8135477682548	0
ACTR2	0.914500953569081	498.662840108709	262.741718242787	252.686114157293	0	174.244815401877	419.052740370197	166.921234469138	0	1761.47579402506	143.17589437915	115.24649674548	0
ACTR3	58.4581119835014	245.834125378218	266.486460128254	121.068325120016	0	122.282593423288	274.05564770206	100.137568488564	483.889871193787	0	241.429716699737	159.213128686369	18.4667807261736
ACTR3B	0	0	0	46.4716048302795	0	2.60933645970161	0	0	0	0	28.1204064196601	0	0
ACTR3C	0	0	0	0.491954551610798	0	2.55396682834339	0.0758571741294482	0	0	0	0	0	0
ACTR5	203.71058087211	52.1258934682301	74.6159518673115	23.5709325811636	0	18.1942826752462	0	0	0	0	1.66554718243115	29.187821724897	0
ACTR6	0	11.8975944259028	79.3767945858712	3.9616505343581	0	54.1461210410608	24.2466228473485	0	0	0	42.6449542292715	0	443.855134737207
ACTR8	0	0	87.8204944771683	19.3801658988845	0	35.9629358759331	17.2780954763083	192.262696595191	0	0	42.6800794747022	94.5834047321701	0
ACTRT3	0	0	0	30.7007830561813	0	0.360899676461256	0	0	0	0	37.4185690743021	6.46171156310661	0
ACVR1	156.512698076374	111.256866058828	0	33.7727317972883	0	96.2593880844709	2.18776388981583	0.136130058930655	0	0	33.5542370752191	52.5410373317078	0
ACVR1B	0	0	0	35.7050979389383	0	25.8478200661694	0	75.579618874425	241.013394163027	0	52.9253641023989	0	0
ACVR1C	0	34.2535572443345	0	0	0	0.0145978115536952	0	0.113519228042426	0	0	0	0	0
ACVR2A	0	26.4839705431746	0	97.5268398092481	0	100.672630840904	58.2105457737438	110.863705397567	0	0	92.5129475128685	54.4310009871629	0
ACVR2B	0	0	0.248515535900692	0.196650805872948	0	20.2843257578395	28.0904876375307	0	0	0	1.17798112239286	18.220943213311	0
ACVRL1	28.7447957647786	0	0	145.229903639428	46.3024794039165	176.359946194534	18.1976383145441	0	0	0	43.9750187831732	6.14933277245155	0
ACY1	0	0	0	0	0	4.30399543406705	0	0	0	0	6.2506661529621	4.17040817445086	0
ACYP1	0	93.4336585980162	42.901781687162	52.8820718275954	0	46.6271471183278	16.218884765535	126.728588144345	163.081477462962	0	7.96868161846607	23.7880149410627	1.8409454928144
ACYP2	85.5798208554067	32.8578018940091	23.3803402555127	32.5830527573408	138.901644018105	24.9133815446043	0	0	285.896032290967	0	103.917648985875	60.2835116005838	204.942740874605
ADA	216.747519117336	47.8008976168787	145.891538942461	51.3418053924297	236.447567769241	268.582277855445	29.4297770054634	0	0	0	119.856496940769	0.415654784383887	2.58703251885943
ADAL	0	0	0	4.26812410265246	93.2433980982599	19.1698678032473	10.2395845046717	0	0	0	2.80253477056793	0	0
ADAM10	463.290955930311	220.70776345037	279.138100291218	218.522283600458	72.2076723954392	22.5293006289063	147.253201264038	173.152298515514	622.652337639175	0	85.5883909727939	41.3432645316575	288.784231258474
ADAM12	0	85.7882941230353	0	0	0	8.48699964171659	0	126.52303513627	0	0	0	0	0
ADAM15	0.266978959289952	0	0	269.272159080306	288.413938835148	39.0793211105219	59.0399526195068	0	80.2779343863751	0	1.62919515932614	18.6314887492179	51.58257258094
ADAM17	176.887228120269	18.8476410417785	25.992860216832	18.5861974567331	0	57.8876105466066	363.918631404009	0.272026787419711	0	0	22.7680137226371	93.7665099072388	2.93747512510445
ADAM19	0	125.046141270005	98.8677408591605	0	0	69.2022951384166	0	0	0	1470.26499611299	68.6450394058329	0	0
ADAM22	0	1.35954430859588	0	0	0	3.62125381386377	0	0	0	0	0.0138300299766232	0	0
ADAM23	208.65236709843	1.93327202246831	0	18.8378834867863	0	0	32.4132462195526	0	0	0	0	0	0
ADAM28	0	0	0	2.93447949597095	0	0.00853224269682573	109.837089300331	0	0	0	0	0	0
ADAM29	0	0	0.815775989800272	0	0	0.00685287627483338	28.8249087254731	0	0	0	0	0	0
ADAM32	0	0	0	0	28.5946151337285	26.8917703767373	70.36687751581	0	0	0	0.715776637501704	0	0
ADAM33	0	0	0	0	0	113.312141431504	0	0	0	0	164.335657481673	51.5676560680332	0
ADAM8	0	49.7648989795192	73.2554597646528	0	0	0	80.6484561879166	0	262.487490989995	0	0	0	0
ADAM9	0	0	0.247894963542515	45.6811480571918	117.356541319575	161.525375616999	279.381762347921	0	0	0	156.433052882579	66.8394523034585	0
ADAMTS1	108.790394360685	0	0	158.330094732004	650.887913349324	456.596822756289	0	80.301385752962	0	0	907.254466575925	604.646851955319	31.9172528328921
ADAMTS10	0	0	0	0	0	20.5332041274697	0	0	0	0	0.0332023000009639	0	0
ADAMTS12	0	0	0	0	0	0.734456737972621	0.816333756902697	0	0	0	27.7656398971754	0	0
ADAMTS15	118.380249641953	0	0	0	0	17.9215646396204	0	0	0	0	20.2438573246084	0	0
ADAMTS18	0	0.287533610904695	0	0	0	0	0	0	0	0	0.0152692637212084	0	0
ADAMTS19	0	0	0	0.158608315837298	0	0	0.0674633494887748	0	0	0	0	0	0
ADAMTS2	0	0	0.065578352595281	0	0	117.715859392845	205.389788416756	0	0	0	86.6261222193353	117.741448573069	0
ADAMTS3	0	0	0	16.9581320492346	0	5.83607640928323	0	0	0	0	0.141065763721666	0	0
ADAMTS4	0	0	0	138.546942183602	0	84.7543222345131	0	0	0.595557017202008	0	480.706169917687	0	268.589039558071
ADAMTS5	0	0	0	0	0	212.908898604811	0	0	0	0	26.3418448626947	0	0
ADAMTS6	0	0	0	38.8959137499852	0	10.9972093283186	0	0	0	0	0	0	24.681226645022
ADAMTS7	0	0	0	0	0	0	0.674801792123651	0	0	0	20.7349111756738	9.61777242295377	0
ADAMTS9	0	0.267290502082148	0	255.900047716982	0.698366075068346	17.4509419677064	0	0	0	0	155.545381491233	0	0
ADAMTSL4	0	0	0	16.9397958961307	0	44.0107341943818	84.8204585138011	5.39611725126707	0	0	7.5555293869887	0	0
ADAMTSL5	0	30.2031847325215	0	0	0	0.0507678332574637	0	0	0	0	20.1765040369629	0	0
ADAP1	0	7.95642012090809	0	0	0	0.926615890613255	22.1125037014768	0	0	0	0.60682072773171	0	0
ADAP2	0	2.84686411539813	0	0.0531408333946636	0	0	708.90299811068	0	0	0	59.1299533296082	0.661539592620427	0
ADAR	0	308.681092459371	391.687679666279	231.878928270767	520.501847507203	139.979624446659	267.726351300212	229.878103431923	536.799525708124	0	212.351432585904	103.021421417951	394.073684899547
ADARB1	0	0	57.8646126451863	35.0688805974666	5.25243653887558	27.1574971120098	93.9176453882387	0	355.49321362062	0	48.7458990663007	194.684238319882	215.285086146317
ADAT1	0	89.861202850139	44.7549861093168	69.9734515184582	0	34.8363988646221	127.095812562664	0	0	0	59.5117850821834	83.839535888315	0
ADAT2	0	78.7942670586461	93.3948062567345	26.3549964728018	0	7.35135677614683	27.47733372398	0	0	0	22.290683496761	10.8174666907687	0
ADCK1	0	0	0	0	253.77355425364	13.1569891907004	35.8651828110096	0	0	0	0	0	0
ADCK2	0	0	0	0	0	0	34.5888887013064	0	0	0	16.3464114015936	0.0911574870500775	40.7073424382654
ADCK5	0	0.592043138163908	0	0	0	3.07855019330325	8.33379862653467	0	0	0	26.9406787504716	0	0
ADCY1	100.60238045556	0	0	0	0	8.58589594822467	0	0	0	0	72.6223124862301	52.8864438914622	0
ADCY10P1	0	0	0	10.6951335632565	0	0	0	0	0	0	0	0.0348985322550276	0
ADCY2	0	0.193884088889141	0.176778563066788	0.0207294647005341	0	6.81848316496227	0	0	0	0	0	0	0
ADCY3	0	113.454737275023	42.4645151101384	0	0	141.205778709571	0	0	0	0	204.142191660751	33.263776196792	0
ADCY4	302.401208701297	15.6429271575232	0	313.654367693115	399.450362375304	0	0	0	0	96.4001476314004	5.70594787818673	0	199.736803175249
ADCY5	0	0	0	0	0	0	0.854935933618739	0.113519228042426	0	0	74.4864230207982	34.1407994247801	0
ADCY6	0	0	0	0	0	0.975501994941313	0	0	0	0	40.4005624118852	108.201141410746	0
ADCY7	0	0.153141032889618	0	0	0	0	62.0928244080209	0	0	0	0	0	0
ADCY9	0	23.5368621759178	0	23.8288956383386	0	16.5399389112075	22.5430140415328	10.4585846693037	0	0	0.548201470246954	57.8877580320261	0
ADCYAP1R1	0	0	0	0	0	45.0799531555274	0	0	0	0	0	0	0
ADD1	382.518422881332	43.6159764497911	92.4056641424497	254.588338472812	647.797586906384	239.85577519444	70.5170291040212	288.447218836961	0	0	307.111310430369	131.525048903422	353.533860735832
ADD2	0	0	0.142331547719011	59.0799917572749	27.1029471419545	0.0097601094745672	0	0	0	0	0	0	0
ADD3	227.510273914632	159.289950018104	158.957609073676	122.876050965198	0	412.606377810793	90.7199237751521	0	511.040180985816	0	23.734748466459	58.0583830252656	0
ADGB	0	0.250534174139431	0	0	0	0.0214838362353758	0	0	0	0	0.0978767322387076	0	0
ADH1A	0	0	0	0	0	35.0440936142789	0	1.12795427488896	9.60829502528769	0	6.28837586815857	41.1204092349483	0
ADH1B	0	0	0	0	0	1311.55978166902	0	119.440583228704	415.778362111227	0	370.513709376249	1227.3841565618	0
ADH1C	0	0	0	0	0	211.621295777504	0	0.453107082919249	8.27976238780012	0	9.46342460774572	70.6519722453824	0
ADH4	0	0	0	0	0	48.1280867375675	0	0	0	0	0.0254378142361078	0	0
ADH5	0.914500953569081	56.9134423446798	255.331044607546	111.088212804489	0.182930778282977	472.086962759462	84.75975209798	169.194196775818	0	0	278.059372636762	409.101518343344	0
ADH6	0.229383368635245	0	0	0	0	0.072134208833794	0	0	0	0	0.0717314381104687	11.2277833404821	0
ADHFE1	0	2.990779268747	0	6.09053070009385	0	79.1510324121243	42.6863899944788	107.583587318906	0	0	25.5726761176108	84.7426208612595	0
ADI1	206.480891384034	42.5297494977451	0	130.424850006754	0	548.299490249612	32.9187610277429	382.587401335487	0	0	403.546588210626	544.570660382532	0
ADIPOR1	410.972921611172	44.4408987792858	171.438008721454	173.46337245523	233.652879950868	211.888016571917	273.957933124772	693.669974566274	0	1272.40902760995	302.460969213806	449.938324868531	351.123525850212
ADIPOR2	214.838461143911	9.55224491309624	0	210.532407656627	98.0240121011647	56.7438526103851	131.837360383677	226.463066390433	309.441848622971	0	14.7096664514332	22.9699248215649	0
ADK	0.229383368635245	201.065505328672	0	20.8472355938372	0	131.522111754068	81.3511572539682	305.418660885687	319.067473046671	0	54.8019162199801	0	0
ADM	143.237386685716	0	19.2670550031602	232.112186614823	0	483.820454608558	309.790622548021	60.9397209460391	0	1833.01888155864	46.877612939218	0	0
ADM5	0	0	0	87.2523479492485	152.346868247482	0	0	0	0	0	0	0	166.814055041472
ADNP	0	132.234228243013	89.5094047084752	108.342650398202	213.0969673813	147.972518325127	14.7855032179628	59.4164064916037	0	0	175.689033079594	40.7716349963321	338.49939688678
ADNP2	168.97754077256	84.3311136173139	0	22.7099171079546	206.74491416249	53.3900438770736	77.0199076756873	0	0	0	21.3524678282843	37.5784793140434	0
ADO	0	0	0.105328750373018	12.1888542652569	44.6253972155138	32.5905938421491	14.3872879153534	0	0	0	27.9520780526268	0	0
ADORA2A-AS1	0	0	0	0	0	0	83.7046097725308	0.244699348319171	0	0	0	0	0
ADORA3	0	5.4692414515399	0	0	0	0	219.787500743043	466.037875044975	0	0	0.208912779006668	0	0
ADPGK	213.730544220138	119.314957663146	207.195717155492	140.343629368871	0	96.5383893809613	196.815759510739	123.130220041599	0	0	18.8583561122237	0	294.874344069472
ADPRH	0	0.0905654130155487	0	0	264.762309875064	1.81736468093235	39.3419031739919	178.027952375771	0	0	33.9460729988206	0	440.623277378073
ADPRHL1	0	0	0	0	0	0	0	0	0	0	7.9882068380074	28.8172778660902	0
ADPRM	0	168.680032707205	182.57008935947	35.5185259545122	192.121986387666	38.944306863305	0	141.28158238785	104.981142952499	0	2.85075275388906	0	0
ADRA2A	0	0	0	0	0	13.808080240369	0	0	0	0	153.467006122911	0	0
ADRA2B	0	18.1467193013041	0	15.2015581563242	0	0	0	0	0	0	98.2805447693638	0	0
ADRA2C	0	0	0	32.6870024794975	169.973775505072	0	0	0	0	0	19.7847034637891	20.6643348653411	0
ADRB2	215.234367846326	204.704675723799	180.101618799119	264.030845130388	0	0	44.0706347597829	624.311151611512	0	0	0	0	0
ADRM1	189.311806482976	0.880570018788818	0	120.459209943681	407.671379916237	112.875492994139	199.682747002198	0	0	0	175.298868524212	70.87817029779	292.721111571652
ADSL	0	39.0191659045754	21.6745749725022	82.7970767871746	0	33.2020297671577	19.4328450583478	0	0	0	19.3551156401474	0.149014321794395	0
AEBP1	0	0	0	31.9781031409494	0	482.234098292473	0	0	0	0	468.094755790872	504.134580175546	250.825474034777
AEBP2	0	101.041950067595	93.9808456217745	118.76184260191	26.5267617460353	47.8302777163431	35.9422577358532	0	0	0	156.871563507665	48.5343840042366	22.8298885916258
AEN	132.405918238236	44.5419727736165	64.8414122791305	18.9422812617164	54.6361468491967	50.4476019594346	0	0	0	0	24.8763551771427	15.06216115094	0
AFAP1	0	28.9839941102597	7.8346763648431	38.2347830477167	0.698366075068346	10.931139181596	3.44129780190171	0	0	0	16.0299813573877	14.4325969595644	11.2121347013121
AFAP1L1	88.8293380836192	0.131287422797487	0	182.909315662791	0	31.3359882230267	31.6150364721259	0	0	0	0	0	62.7126956377689
AFAP1L2	217.607103043817	0	11.3253462224487	114.697304511425	319.982322795476	0.0413770730275695	0	0	0	0	0.0978767322387076	44.7035124759466	0
AFF1	183.853890576544	0.348812187776407	215.288724144425	308.863937234193	139.001358048269	138.422863958459	99.4178897709958	8.86404093890408	1.41831554539882	0	69.5189007991116	71.7949612303248	157.354093199137
AFF2	0	0	0.088527044624338	0	0	0.00893028562173408	48.3277534127255	0	0	0	0	0	0
AFF3	0	0	0	0.0269550322959058	0	9.50420665617693	0.256332718588797	0	0	0	17.2603681925964	0	0
AFF4	0	0	63.159326357478	184.656118160563	0	76.9224110389818	298.191326607255	0	0	0	59.7279906544152	44.7232839196671	0
AFG3L1P	0	56.5128192117001	0	2.04277166842134	0	80.0071257877876	96.4134793719139	162.094816506621	303.657406260278	0	22.262520989396	45.7726609946101	0
AFG3L2	0	2.46954082153315	0	67.9707646030605	84.1111155954507	58.0889802395814	119.206182398294	31.0200044485693	17.6210763687884	0	30.0642884936045	10.8469421461436	0
AFMID	35.4090352478485	0.309102072685998	0	35.0456970456942	0	12.6866607272748	63.1710474972512	1.75173225850501	5.94368139869027	0	50.1018374230462	12.4589949828367	173.183565837962
AFTPH	0	102.4092147993	6.70408830244144	152.088679229079	46.3163719937947	41.5119415790219	104.050983447177	245.995522731479	0	1955.58522443695	93.935053503916	199.630107831864	0
AGA	0	281.195274092944	0	36.1061272041121	307.580053422136	22.2051743930726	0	218.50681578831	0	0	91.1522678389312	43.5252528915255	0
AGAP1	0	52.5989677396241	0	4.62962727598338	0	29.3769652011572	0	184.350822427224	0	0	57.5974146057581	7.00679131724729	0
AGAP2	0	61.7725444496767	90.5118024412841	0	0	0.237367487086474	0.0966717354874845	0	315.683454621121	0	0	0	0
AGAP3	0	0	2.64422278129624	31.5027975206125	0	32.495357028042	115.871166504758	0	0	0	0	18.8672669604174	0
AGAP5	0	0	6.25001774962861	0	0	0.00574805166653939	0	0	0	0	11.2184110823429	0	0
AGAP6	0	27.2608117642215	0	0.0289449485242832	0	0.0409293074923903	9.94853046348524	0	0.71115392796718	0	0.129578406585726	0	0
AGBL3	0	13.2774254257541	0	8.89479393458683	0	12.7217604353994	0	0	0	0	0	38.073946714133	0
AGBL5	0	0	0	62.740815075517	0	17.6249293078369	0	0	0	0	39.9909254269338	31.6376669503144	0
AGER	0	0	0	0	0	7.6837614007711	0	0	0	0	6.67102633663829	0	0
AGFG1	0	73.485263871565	0.626286617961409	32.2251458359735	0	64.2658147375251	511.033442852733	0	0	0	77.4882670375266	0	0
AGFG2	0	0	0	63.8885319769585	0	7.2271584741222	0	0	214.875724492808	0	24.3096053375053	0.199707018679271	300.201184166692
AGGF1	0	31.0103909893017	70.7872445838732	65.5553702153006	0	7.36918498511168	0.337101367052688	155.14172807518	0	0	9.16952621911846	28.5667771862829	0
AGK	0	39.4018390352009	191.413231275735	188.70634222185	279.487646653841	60.2132529828856	2.66314347508677	0	0	0	68.5030603048953	26.3118176190357	117.857341457174
AGL	0	44.3206673257104	73.2750104896087	0	0	71.8794804909728	41.0563531267537	0	0	0	49.1207653706108	84.1716515354436	0
AGMAT	0	0.195277236743483	0	0	0	3.04281411438002	0	0	0	96.4001476314004	0	0	0
AGMO	0	0	0	67.361126402746	136.367021170294	5.17818076471496	0	0	0	0	11.2454137421766	0	18.8057742417119
AGPAT1	179.848392609286	42.2198672250107	27.0712844480068	60.3770483449041	195.696640044954	73.5023143359185	40.7976341937844	0	0	0	48.6578958263407	0	156.331910346393
AGPAT2	0	0	7.51411825188822	76.3717338462921	0	36.7380539826945	81.2241329116317	0	0	0	4.24082583708234	9.30656349506596	0
AGPAT3	0	1.23417068669024	4.10364353851688	52.4111284372308	38.6862139810577	25.5635576720397	139.742237876912	0	10.8655705870337	0	31.5434693997872	1.10384944583811	0
AGPAT4	143.840574384159	0	0	23.6654150813028	0	13.5039632607515	17.0286028382359	0.136130058930655	171.621495677945	0	0.126644085420861	0	0
AGPAT5	0	23.3093378500897	0	11.4675484489232	0	19.551318836847	20.193025641076	0	0	0	31.4434983903794	0	340.003847577888
AGPS	231.339064832776	31.5248778844139	0.15514564333991	14.604442365602	79.9224121605192	104.138119570375	105.236081291821	291.974509249165	157.106865103151	0	59.1181877646066	42.3489329904362	0
AGRN	124.705429235769	0	0	1.25388381940169	18.3035882260718	0	1.24531820201987	0	0	0	0.518854723555539	8.02481098366818	0
AGT	0	8.77084280907382	0	0.0596180794786063	67.1883915138506	25.5663657220616	0	0	1.01509470011721	0	358.446225091838	112.620737475525	0
AGTPBP1	176.84385457185	7.68844403363185	33.8633311498939	44.8004567087248	0	0	130.558244690672	241.538593840566	0	0	29.8969053970066	0	255.630074906778
AGTR1	0	0	0	0	0	111.53222206879	0	0	0	0	69.0605008450794	0	0
AGTRAP	0	132.130947748331	319.593913195809	148.76995381504	0	108.95201853847	185.694381638552	0	309.485436593834	1780.20848448079	17.652707388453	76.3368516969761	0
AHCTF1	0	106.92372532127	102.725779905134	74.4361310778749	21.9221295315006	50.8393391533131	82.2802261164638	0	0	0	41.495619679433	40.7766348880721	0
AHCY	0	135.435203909276	0	25.6513909591015	0	151.452678893226	151.521576197108	0	0	0	47.3240534900703	0	0
AHCYL1	171.209957099789	19.621444530004	0.872061647307335	205.713449544537	0	252.718712467239	96.7567255916156	0	14.0923524288739	0	383.47666689139	128.814780273069	0
AHCYL2	0	3.12778455773811	0	0	135.438602700256	9.49333686120121	4.37646944273731	3.77138183155015	0	0	0	2.88488158403873	0
AHDC1	0	1.67259338520289	35.2914704634302	6.02864618336829	0	25.673069985128	0	47.4023490362537	0	0	29.535637577372	22.7163468940437	48.9908599951777
AHI1	0.266978959289952	104.010742557705	104.339872434712	128.171792532417	291.918213251957	205.234452233918	47.0844976532608	27.3946604896672	0	0	71.3521058687982	28.8012329439194	340.516043741082
AHNAK	511.616136422949	347.456177556118	35.0167246080096	652.486566504216	357.291944165517	366.765408444169	550.249199234261	821.913543934997	0	0	459.800104343959	535.455974726734	720.539484869872
AHNAK2	0	0	0	69.3106587326342	0	76.3255431836757	0	0	0	0	3.999500250959	61.3830300110032	75.6941366618699
AHR	42.9359782363898	0	134.569143772836	237.283395832282	305.976274520773	32.7960992902082	244.426771059446	322.729651107241	233.761746193425	0	28.3856628312886	45.935839557018	281.227676728902
